LOAN,MORTDUE,VALUE,YOJ,CLAGE,CLNO,DEBTINC
30700,14834,64870,1,99.70436212,5,36.69232406
30800,129062,176389,13,184.3193761,28,40.89430209
30800,29226,44735,1,66.24471976,7,13.78396544
30800,15428,45495,28,200.5091243,15,42.38798551
30800,195221,293118,29,151.9574182,22,38.18102732
30800,147577,187129,11,,0,42.36225264
30800,21172,37333,30,208.4986963,15,41.35817107
30800,125787,175196,13,157.8776807,29,41.35097453
30800,54981,82038,2,165.0778474,19,41.23925628
30900,230978,291013,12,268.394238,26,26.24819069
30900,189798,301984,28,150.9173633,22,37.23650784
30900,106717,,4,172.4323547,13,47.79590611
30900,190480,298239,27,164.6048706,23,39.60145213
31000,133471,188154,0,218.5382606,18,40.31508349
31000,67794,103535,7,116.8989899,31,44.06542878
31000,37507,71612,10,112.8714443,24,31.78445617
31000,118000,167000,17,127.0333333,17,
31000,30000,72000,20,127.3,14,
31000,13542,58827,0,92.1329084,6,36.25696875
31000,51370,103298,0,175.6096146,25,38.09341464
31100,73386,108864,5,119.5395184,21,42.82660083
31100,136521,188264,1,227.6518778,19,38.51864488
31200,22907,46357,0,62.41629688,6,15.02803747
31200,234304,290923,14,260.9197759,26,27.05723429
31200,14906,64767,0,80.35557059,5,35.03907537
31200,124295,176185,12,171.2144163,27,43.17681901
31200,15557,62847,0,99.56044187,6,37.39411875
31200,38352,80550,21,116.4379076,14,35.38186329
31300,33658,76624,,286.6962892,15,40.3573739
31300,119911,171916,16,140.4494714,16,27.6899107
31300,188655,298090,28,153.0868546,22,40.29677071
31300,106960,144201,15,230.4130352,40,42.66665957
31400,12617,36082,30,205.4598874,15,41.97900067
31400,16209,62450,1,108.3876577,6,38.12127507
31400,37750,76204,,268.2649306,16,41.44876331
31500,16800,,12,110.6333333,20,
31500,15391,,2.6,57.83333333,8,
31500,22100,35000,1.9,85.23333333,14,
31500,16000,43040,0,98.43333333,11,
31500,49020,100700,4,169.6890389,25,36.03464456
31500,10879,58089,0,94.24803572,5,38.66240227
31500,224572,282839,7,212.7553311,29,16.62648898
31600,11478,66275,1,97.19863392,5,35.94520575
31600,15036,44220,28,204.7009169,14,42.61822346
31700,72809,109678,5,117.4739215,21,41.51283589
31700,55247,103246,3,177.2769279,25,35.30277411
31800,60279,97875,6,312.4333333,46,
31800,34302,77481,10,123.468827,24,33.63468905
31800,126316,180750,14,167.8572559,28,42.63343718
31800,70680,114720,5,115.8502492,20,43.06942356
31800,71553,111237,6,114.1237846,20,41.45670798
31800,125864,175163,12,174.209344,28,40.5848115
31800,37100,74796,10,109.7765826,23,33.68886616
31800,226152,283022,4,209.2973763,29,15.73414368
31800,195134,299299,29,161.8851264,22,38.63702392
31900,34498,82962,,285.2974893,16,41.15524125
31900,15150,61388,1,101.8594387,5,37.8165708
31900,104092,143832,15,235.2018195,40,43.69152442
31900,23517,47805,0,78.81360028,7,16.7277481
31900,83226,115509,11,79.03011561,34,26.52185952
31900,16363,43218,29,200.3016025,14,42.09417911
32000,42478,85942,,278.3638835,16,40.25722171
32000,33148,69965,13,112.5108654,27,36.02150867
32000,35219,76888,9,110.4525208,23,32.36421263
32000,232000,36300,3,206.0333333,50,
32000,92400,215000,2.5,165.3333333,40,
32000,22832,43358,1,68.32898424,7,13.66579769
32100,127901,176592,12,186.6022388,27,40.95937708
32100,120725,168783,15,121.5604199,17,27.90222161
32200,16232,60238,0,116.7297455,5,37.99908153
32200,118793,171024,16,119.6034777,16,29.01132772
32200,188427,293790,27,157.7262908,23,37.06575888
32200,108871,151667,11,227.4154384,40,40.18309857
32300,235343,45270,3,210.9224034,49,41.26480552
32300,195243,294372,27,150.2093805,22,39.07277566
32300,14163,60626,0,109.031088,6,36.50108651
32300,167000,221100,4,185.7,21,
32300,23448,45557,0,69.19973077,7,15.77819668
32300,28213,40515,0,55.04424252,7,15.39687666
32300,133193,174905,13,177.0516476,28,39.4756896
32300,194350,299720,28,170.1968674,23,40.25151003
32300,41877,78220,8,121.9977294,23,31.87626204
32400,51220,106361,3,172.362148,24,36.48909721
32400,103000,149500,12,88.23333333,38,
32400,128523,179390,13,150.0842871,28,43.14434551
32500,124548,169881,16,129.524283,17,28.85081359
32500,193409,297294,30,150.7998535,22,40.59278045
32500,232057,286938,15,249.9549333,26,25.25477175
32600,17918,40000,7,45.66666667,7,
32600,233216,38583,4,226.1469888,49,40.22218286
32600,79874,125000,30,340.9,20,
32700,14955,38584,29,197.9863148,14,41.52909627
32700,39796,77819,,294.4306958,15,40.23707296
32800,35458,78116,9,126.5177052,23,33.68805656
32800,13781,43371,28,203.8393048,14,40.65777994
32800,189564,296728,27,155.5368967,23,38.05331686
32800,37231,80347,9,113.9365929,24,32.17001962
32900,232792,293949,13,275.6958052,26,27.87825784
32900,,55657,1,210.0122648,15,1.909225163
32900,49709,101222,2,181.9098245,24,35.04559626
32900,9200,66056,0,107.6734382,6,37.18955165
32900,37265,76154,7,128.7311432,23,34.85797706
33000,18026,57436,0,94.11896805,5,37.74993373
33000,232113,46286,3,214.3529578,50,42.51200002
33000,54821,104724,1,164.3009187,24,34.39190747
33000,153000,164000,9,117.6666667,32,
33000,138000,190000,22,188.1666667,22,
33000,227543,289091,3,203.9415862,29,17.42563348
33000,104422,152298,15,227.6777656,40,42.2817024
33100,236847,46091,1,205.6506602,49,41.83267428
33100,111917,156552,12,107.2948996,37,41.44154866
33100,238018,44379,3,195.3652599,49,40.41559886
33200,36705,78040,19,120.090143,13,35.01574872
33200,195971,298682,29,138.5666478,22,39.88756232
33200,119049,175867,17,112.4677853,16,28.51781662
33200,57419,103648,4,175.3867231,25,34.28625051
33200,23858,40268,0,56.60389545,7,16.6958286
33200,140690,195001,21,177.247554,22,38.98121028
33300,19675,47894,6,42.43527965,7,36.66861708
33400,59000,85000,2,240.4333333,26,
33400,20921,37363,28,198.8970467,14,42.55636282
33400,37262,76717,9,131.044986,24,32.02105145
33500,73761,117729,11,62.12090961,35,25.46161407
33500,54079,66261,15,142,14,
33500,18934,42328,5,38.69922722,6,34.22224671
33500,37843,80771,10,107.9971112,23,33.96233051
33500,240157,42013,3,201.6122988,50,41.64479426
33500,49292,104421,1,161.8332356,25,36.89609946
33500,18804,43982,7,46.76290645,6,34.98037124
33600,87451,131949,30,342.4680597,20,40.89238843
33600,79877,118554,9,78.32776771,35,25.01202037
33600,233630,284049,4,218.9936962,30,14.07235376
33700,73877,124834,10,68.48269459,34,25.96045509
33700,142468,195770,22,200.8607367,22,36.50527114
33700,12512,42634,28,184.134954,15,42.48237422
33700,28956,45640,0,59.04270368,6,16.49508064
33700,132617,172152,15,178.4111833,28,42.45764485
33700,147522,198737,20,188.1493561,21,37.30853626
33700,83471,133221,29,334.5812066,19,39.09556626
33700,26395,48905,6,48.71005322,7,36.42433271
33700,36851,78893,,302.7271504,16,41.82215988
33800,15648,43726,29,198.4511737,14,42.51197505
33900,128884,172094,12,166.6247382,27,42.31889922
33900,13154,62208,1,111.980657,5,37.4669773
33900,232317,38412,2,213.2096514,50,42.5578291
33900,231455,290039,4,222.8746479,30,16.6894908
34000,121625,169369,15,112.3149971,17,28.99431237
34000,232312,286305,4,219.6589319,29,15.73593489
34000,57025,103563,3,173.4941319,24,36.91389765
34100,139035,198788,23,171.9632916,22,37.68589208
34100,241545,42189,1,196.5542212,50,42.04270618
34100,138523,196555,21,185.0054347,22,38.8960395
34100,241931,36486,1,196.0088316,50,42.45858179
34200,119575,175235,16,131.5424382,16,27.14989852
34300,89000,137000,12,63.93333333,36,
34300,146171,196270,19,195.555801,21,37.94959341
34300,118911,168901,16,134.7340235,17,28.81751546
34400,97971,145124,13,67.83204167,36,40.40270584
34400,155536,169503,10,107.7099227,32,58.8269296
34500,109000,159500,,250.6333333,14,
34600,169960,224716,2,182.0684611,21,32.71020486
34600,27851,42623,6,45.92716617,7,35.13109271
34600,143542,195327,23,174.6353487,22,37.44738401
34700,81688,131993,27,327.4923598,19,41.21264082
34800,115191,165667,,244.09767,14,36.13117578
34800,121399,164000,11,208,34,
34800,138680,190729,21,198.1233342,21,35.57723925
34800,139519,195663,22,182.6647722,22,36.95591736
34900,121550,174507,17,110.9431095,17,30.69930302
34900,236340,37598,2,220.6025351,50,41.85741593
35000,240994,39401,3,210.5018174,50,42.96751164
35000,239058,40848,4,212.0154058,49,40.13181545
35000,227000,316000,3,160.2666667,25,
35000,31000,50000,,,0,
35000,197906,265000,4,246.5666667,32,
35000,391000,505000,4.5,192.7666667,22,
35100,33844,55100,,,0,34.70302378
35100,88197,132776,30,333.0463123,20,39.29472094
35200,239513,37076,0,183.3734524,49,40.7798487
35200,234682,37079,2,216.6666372,50,40.41005141
35200,239987,43028,2,210.1890052,49,41.33662673
35300,83439,134691,30,355.8060308,20,41.88307125
35400,90295,139602,12,62.80681071,35,40.22961403
35500,142713,196335,21,191.8661175,22,35.64744257
35600,116080,163905,,252.3710369,14,34.62775217
35600,20552,46697,7,45.14448683,6,36.06282742
35600,31807,51823,,,0,34.44309217
35700,238104,43026,3,206.6470786,49,41.27663712
35800,207312,271738,4,228.8020074,32,32.68199935
35800,93309,137370,12,70.02470469,36,41.86164685
36000,204292,268436,3,243.2954303,31,30.93897745
36000,203680,270992,3,234.0239751,32,29.69634581
36000,124000,176000,21,257.7,35,
36000,145908,190303,20,179.7192455,21,38.60076499
36000,89270,127834,30,350.6195273,20,38.66907284
36100,94801,146627,11,64.37879289,36,40.23487119
36100,36948,56236,,,0,31.0580187
36100,233417,324987,4,152.2454279,25,21.86293891
36200,38010,59111,,,0,31.33214149
36200,36974,54452,,,0,31.16435392
36200,36661,53622,,,0,32.01469166
36300,35287,56532,,,0,32.6245319
36300,22431,42834,6,50.41959435,6,33.41614827
36300,25867,43823,6,56.12733917,6,33.67673955
36300,26662,70000,5,190.8,18,
36300,142395,195120,22,185.3593721,22,38.35509489
36300,35072,74829,4,195.5596417,18,23.01985524
36400,118040,164592,,250.0032832,13,34.32228507
36400,38263,57311,,,0,31.53665358
36400,86853,131508,30,349.6943994,19,40.10703136
36400,204419,268745,4,267.920922,31,32.74759312
36500,141200,195729,23,182.7288948,22,37.40550958
36500,84978,125000,10,213.0666667,64,
36500,18101,42320,7,49.74620282,7,36.50100933
36500,114350,164159,,245.523255,13,37.0713328
36500,87683,131532,32,351.025752,20,40.17865138
36600,397299,512650,4,197.5166839,21,43.45832742
36600,32590,58157,,,0,33.01693102
36800,35447,59890,,,0,31.17384352
36800,109378,163684,,240.2328754,13,35.69154269
36800,35077,53120,,,0,34.98501256
36800,125894,172184,11,214.7311603,33,43.84754372
36900,111151,155000,12,137.9666667,40,
37000,34085,70596,3,195.3633838,18,25.59242395
37000,93378,145000,15,368.7,27,
37000,36910,58338,,,0,34.89158459
37200,35515,76591,6,203.7080546,17,22.43213209
37200,205922,267238,2,238.2114799,32,31.62284354
37200,202627,268857,3,248.1703603,31,31.85939856
37300,68789,86172,2,235.6379056,25,114.0505277
37400,96798,145550,12,63.90167695,35,40.59485173
37500,111248,159739,,260.0814842,13,36.39334812
37500,127000,190900,,181.6333333,25,
37600,33388,71282,4,202.1125682,18,25.19652419
37600,141000,200300,5,145.6333333,31,
37700,141260,205493,5,148.1372394,31,34.3029739
37700,31687,76454,5,192.3516702,18,23.87340882
37700,37200,51389,,,0,32.77433102
37800,31214,58282,,,0,34.22618958
37800,111412,166682,,251.9567829,14,34.88341094
37900,201996,272874,3,249.8265925,32,31.42758245
37900,150044,202894,5,156.0339279,30,36.31140767
38000,58200,108000,16,195.8333333,22,
38000,24447,,3,134.9,25,
38000,106000,160000,24,240.4666667,33,
38000,290000,364000,0.3,126.8333333,32,
38000,97759,139899,11,62.85866966,36,41.78849218
38000,94083,132791,10,212.992728,64,62.80173209
38100,204071,270794,3,230.3985765,32,31.36973939
38100,33446,73289,5,180.847815,18,23.82041534
38100,67559,113024,16,190.6766714,22,40.23960964
38100,93544,142231,11,55.10985031,36,41.2954003
38200,128081,196037,,197.8654921,24,32.56785691
38200,147457,210065,3,148.7331849,31,35.89492543
38200,92227,143087,13,61.17833505,36,40.32954242
38300,93255,144457,10,73.65685393,36,41.93949606
38400,31458,71821,4,191.9755584,17,24.98536247
38600,136879,191860,,185.3149451,25,35.05916323
38600,145590,209950,4,149.8811289,31,35.58278883
38700,,60000,0,235.3666667,15,
38700,33465,71449,6,172.767888,17,25.31284163
38700,119847,162365,13,149.8027955,39,47.91511242
38800,31976,,2,134.543886,24,
38900,120006,160771,13,137.6353734,40,46.70158524
38900,198749,270751,4,245.8954444,32,29.62236869
38900,31836,54976,,,0,33.45924564
38900,200731,269450,3,237.3442966,32,29.2944879
39000,36335,50704,,,0,31.2443985
39000,399412,511164,5,181.9624008,21,43.73003185
39000,3372,41500,4.3,326.6666667,15,
39100,128996,195061,,167.6645086,25,31.80559628
39100,68135,108723,15,193.6861891,22,38.57899271
39300,,62158,0,238.8741292,14,1.028930968
39300,27324,73924,6,190.3445745,18,25.05353353
39400,148631,207976,6,151.2569462,31,35.43199305
39400,162000,235000,10,77.1,21,
39500,30972,70545,3,197.4524289,17,25.36055735
39500,,50000,7,51.76666667,14,
39500,132485,192838,,176.1238814,24,31.7374782
39500,68117,117084,15,198.0997869,21,40.2048745
39600,134552,193455,,185.1938366,25,33.2179617
39600,,44000,,214.0333333,16,
39700,134586,193219,,179.0693557,25,32.04113397
39700,146341,208296,5,139.4367339,31,35.4591605
39700,59360,117186,16,203.1399683,22,40.13809045
39800,129611,191175,,183.7992158,25,35.55248636
40000,76769,129000,30,286.3,35,
40000,134029,191990,,178.7809596,24,34.52145025
40000,5118,62000,,311.4333333,19,
40000,362000,465000,3,313.4666667,15,
40000,147224,225000,2,158.2,28,
40000,53543,,3.5,159.3,39,
40000,4742,,5,304.3666667,21,
40000,120000,159000,0,314.5,52,
40000,159000,225000,5,6.133333333,3,
40000,,850000,17,186.6666667,24,
40000,331000,415000,22,242.4666667,34,
40000,145351,208657,3,153.8265438,31,36.09992698
40100,129625,197722,,178.7673936,25,33.19931059
40100,58784,115430,17,183.5200567,22,39.38915656
40300,369874,467112,2,328.1988938,15,40.79992141
40300,33299,73380,4,184.5375891,18,24.37448111
40400,63131,109395,14,198.4484187,21,39.55593621
40400,83786,131000,34,210.6,36,
40400,145423,203712,5,150.8043968,31,37.30801307
40500,66895,113770,14,188.1404168,22,38.08532813
40500,145127,205613,5,143.1288344,30,35.3375454
40600,362909,466731,4,305.8124192,14,42.93033947
40600,15024,65109,,313.6709263,19,15.62993741
40600,14534,60000,20,206.9666667,31,
40700,150283,208676,5,152.1022715,31,36.90999415
40700,11541,64714,,298.6485317,19,16.5302805
40700,371003,467818,1,316.6044418,14,41.72389922
40800,127034,198587,,186.5429439,25,35.40002128
40800,12064,66193,,305.786099,18,12.93568769
40900,18760,69373,19,211.6988199,31,39.92258688
40900,14719,69488,,318.0554593,18,15.07801115
40900,217000,290000,30,230.2666667,25,
40900,149281,202877,4,156.783069,30,34.41651981
40900,64674,111877,15,201.7363729,21,40.45600987
41100,129281,194500,,197.4320691,25,32.51476871
41100,94600,151000,15,220.1333333,31,
41100,59463,112626,16,210.2039695,22,40.4395557
41200,48400,99500,3,203.8,38,
41200,99653,157923,14,213.4828743,30,40.90847995
41200,141705,207314,6,144.6224183,31,36.77626356
41300,42000,98000,12,222.2,23,
41400,362578,471827,1,292.135985,15,40.77205849
41400,,46000,,112.7960318,20,
41500,97536,158739,13,212.7744346,31,42.30190724
41600,,48319,,113.7989069,20,29.04125341
41600,,53078,,108.8701167,20,26.98944023
41600,365528,469694,3,304.9828841,15,43.36362433
41600,,44157,,202.151546,15,34.90863172
41700,59889,109250,16,187.1328108,22,36.96881444
41700,12375,71029,,325.2841932,19,16.10143414
41700,,854112,16,180.6088782,23,42.07164538
41700,,854114,18,189.0993782,23,43.25877898
41800,147416,227168,2,157.6682359,28,
41800,5143,67205,,317.924784,18,14.85334107
41800,363737,469748,4,327.7437552,14,43.80929207
42000,9999,50681,3,326.0679857,15,12.38674131
42000,21314,68047,21,209.8976942,30,39.94638535
42000,140000,,25,311.4333333,15,
42000,65889,125000,10,102.5,13,
42000,102000,165000,12,237.3666667,19,
42100,17852,65877,18,201.4302702,30,43.19519357
42100,21137,65676,21,194.3463245,31,43.20591058
42200,,55578,,115.8781891,20,28.23841231
42200,21393,68111,19,208.5229244,30,39.75171656
42200,21427,61457,19,183.4818117,30,39.86473881
42300,367089,469771,3,310.0515235,14,42.60364087
42300,22434,65893,18,205.5336428,31,43.22866458
42400,220757,297444,30,237.5898022,25,44.47109904
42500,9898,65778,,318.2554619,18,15.65288079
42500,104027,158425,14,224.6013756,31,42.68375126
42600,13284,64273,,310.3983225,19,15.24961301
42600,114000,174000,12,183.4333333,5,
42600,22446,66485,17,204.2036332,30,41.15627594
42700,9330,67950,,305.7031533,19,12.84600617
42800,7382,71331,,321.7808575,19,16.54506284
42800,9133,44083,5,333.9133736,15,13.41782225
42800,6929,67573,,299.3808919,19,14.04201152
42800,100919,158981,14,221.1178184,30,42.58161533
42900,8117,66731,,315.2548189,19,13.31235591
42900,101731,155688,14,235.352057,30,43.18142449
42900,122372,175968,13,160.7297557,4,39.46919961
43000,18388,64896,20,207.0664633,31,40.77787713
43100,13356,64852,,320.3105483,19,15.60459962
43100,8482,64282,,312.1176895,19,16.35364258
43200,120310,178938,10,196.2815792,5,40.16548813
43200,217036,291222,30,228.1464583,25,43.7894993
43200,367917,466755,3,312.3063392,15,42.62357404
43200,15635,60925,19,212.1152801,30,40.46067582
43300,18824,63487,22,212.2548894,30,41.24673596
43300,,53434,,113.7376908,20,29.61653289
43300,,45924,,207.3007302,17,33.67894598
43300,217840,299171,31,232.2700678,24,43.1146909
43300,,48908,,123.4028599,19,28.19235324
43300,119351,179347,13,178.9515394,4,37.98046402
43500,,51496,,109.2705596,20,26.62587935
43500,,46571,,108.5866326,19,29.37129987
43500,,855909,16,196.4036364,23,42.98540838
43700,5137,67256,,306.9953711,18,16.67867641
43700,,48535,,95.71980545,19,26.98118298
43800,5884,64890,,309.8275477,19,16.16045086
43800,,54046,,113.1043563,19,29.99790497
43900,5149,67021,,317.4093049,18,16.14568887
43900,120527,174003,13,167.2083664,4,39.28934898
44000,,50760,,116.4370353,19,26.07043469
44000,68600,125000,5,92.3,23,
44000,55604,101916,3,194.2349529,37,43.33855659
44100,,51165,,130.4969829,19,27.10511582
44400,100564,154708,14,253.914111,30,43.90215236
44400,67272,130818,9,112.5918505,12,43.68096501
44500,,50696,,128.6563934,20,28.18713999
44900,95410,157649,16,216.1010462,31,40.48351525
45000,47321,115000,,130.3,22,
45000,,76673,11,297.3,13,
45000,87000,151000,16,223.2,19,
45100,67552,128659,10,83.32311342,13,43.87407943
45200,89427,157731,17,209.7670286,18,39.16706289
45700,118247,174711,11,170.6522245,5,37.73075139
45700,,50800,13,97.4,46,
45900,52720,115224,,126.1165183,21,
46100,,86132,10,301.925688,13,33.91473806
46200,117227,174882,12,195.6411868,5,40.62161928
